#RA Dec weight
351.5945082109 0.1362930510 0.4365700185
352.0648709533 0.2205414139 0.8329055309
351.6232162336 0.1137125709 0.5019641519
351.5351586888 0.0443405528 0.4759998620
351.4028024212 0.1016124840 0.5763229728
351.4748349070 -0.0167199529 0.5859137774
351.4101145140 0.3138852333 0.5348218083
351.5859948344 0.0900620356 0.1209599599
351.6000963731 -0.0534122737 0.4462500513
351.6581541974 -0.0885789854 0.1076676622
351.4963374382 0.1528495292 0.4775902331
351.3974264874 0.3447934149 0.4775902331
352.0144561084 -0.0581189796 0.8793436289
351.8687750373 0.2278740149 0.5496801734
351.7249617068 -0.0198388723 0.4589302242
351.6948862640 0.1515692493 0.4833517373
351.8406057765 0.2528178557 0.5496801734
351.9534152162 0.2130711879 0.2080615163
351.7686817122 0.1972523725 0.5217612386
352.0433425732 -0.0103497418 0.8793436289
351.8431741587 0.1716131325 0.4520002604
351.4837066161 -0.0271124676 0.4759998620
351.3868690971 0.0605872971 0.4629229605
351.5184123973 0.0071882125 0.4759998620
351.5223796157 0.2399572135 0.5256934166
351.5973347128 0.2728088409 0.4960584939
351.4458990259 -0.0823592151 0.5859137774
351.6993971962 -0.0764496512 0.0882000625
351.7878923717 0.1841146941 0.5217612386
351.6475447733 0.0689620175 0.5118375421
351.8202289074 0.1985457654 0.3400002122
351.5322486564 -0.0901848428 0.1018285304
351.8344272969 0.0527341586 0.4026317894
351.4475763062 0.2315405423 0.7424075603
351.4274378061 0.0145482705 0.5071148276
351.6073010427 0.1212723760 0.4007141590
351.9412115457 0.2142607048 0.5311409831
351.6591712213 0.0759304431 0.1134000048
351.5034395265 0.3036292703 0.4822132587
351.7109681278 0.2148345231 0.4909251034
351.6897009922 0.0467696708 0.5370922089
351.4019940950 -0.0286953288 0.4347541332
351.4096607524 0.2599395142 0.7566490173
351.4302444354 -0.0353500898 0.4325315356
351.4917571527 -0.0287222045 0.4759998620
351.4545232171 0.2417285572 0.5368314981
351.9513623232 0.0940903260 0.5152376890
351.8698187969 0.0703690549 0.5119881630
351.7706890735 0.0997721007 0.3470835984
351.9835565542 0.1157848846 0.5814934373
351.6466356531 0.2934975983 0.3912327588
351.6976438975 0.2595571124 0.4909251034
351.7212997068 0.0975212770 0.5370922089
352.0565153771 0.2829834390 0.1048235968
351.9106839910 0.3491113628 0.3856099844
352.0038435439 0.1613123054 0.4926708639
351.7350232834 0.2904785704 0.5084689260
351.6624772846 0.0288100459 0.5539177060
351.6416844399 0.0053947692 0.5539177060
351.7897144565 0.0236548287 0.5424529910
351.4634147563 0.1111423673 0.4988529980
351.5198243220 -0.0726861315 0.4007141590
351.7874122977 0.2266223423 0.5084689260
351.4541722439 0.1503198283 0.6910076141
351.4195041469 0.1484750434 0.5638869405
351.5745231269 0.2764012057 0.4412362278
351.9675235179 0.1006115494 0.2222269475
351.4105405323 0.2484973651 0.7566490173
351.6410485404 0.0967643085 0.5002660751
351.9875343419 0.3015405264 0.5281367898
351.5460746410 0.2879687550 0.4848181009
351.7037196190 -0.0359755680 0.3470835984
351.8566566021 0.0290674384 0.5119881630
351.9969275362 0.3402160421 0.8329055309
351.9592325636 0.3571600783 0.5274661779
351.9471289558 -0.0526528496 0.5303999782
351.3776304484 0.2583853395 0.5232474804
351.8365535567 -0.0142260413 0.5119881630
351.9790696076 -0.0227215765 0.5217952132
351.7491051969 -0.0608054880 0.5424529910
351.7344493262 0.1872719914 0.4917269945
351.7224030705 -0.0555468729 0.5283372402
351.4313577567 0.0517386272 0.6869951487
351.7477322218 0.2130925705 0.4995629787
352.0621980477 0.1170941608 0.9830235839
351.9945511887 -0.0708899101 0.4478050470
351.5695357549 -0.0327394778 0.5002660751
352.0413106631 0.2894380256 0.5193326473
351.9129419504 0.0454887277 0.3928377330
351.8716918974 0.0864128764 0.5067367554
351.4164009308 0.1508228583 0.5763229728
351.5430593441 0.1237249921 0.5859137774
351.9654121921 0.0815892237 0.5814934373
351.8997918234 0.0201887218 0.3928377330
351.5492539284 0.2768127721 0.4848181009
351.6428115545 0.0054614491 0.5539177060
351.6268375064 -0.0412649236 0.5539177060
351.4993503601 0.1056502507 0.4325315356
351.5416574913 0.2032317623 0.5256934166
351.8990301903 0.3644134114 0.3856099844
351.9891406866 -0.0595662487 0.4478050470
351.7929476554 0.1316472099 0.3470835984
351.6487549373 0.2195858202 0.3839325905
351.7595428147 0.3607954651 0.5271410942
351.9229801096 0.3211466662 0.1070608795
351.4879318729 0.1060567649 0.5430102348
351.7014191265 0.1000988147 0.5539177060
351.8839253480 0.1737907121 0.5496801734
351.5289478888 0.2879710310 0.4848181009
351.8664957106 -0.0119231344 0.5094993114
352.0648956712 0.0740457024 0.8793436289
351.4121408215 0.2536584096 0.5638869405
351.5160213407 0.2406899630 0.4309857488
351.9007386169 -0.0602101953 0.4816664755
351.8754454541 -0.0016736119 0.4969426990
351.5603527091 0.2152419551 0.3726921976
351.6395288713 0.2034245777 0.3839325905
352.0278438953 0.0628672406 0.5217952132
351.4654540773 0.2441594032 0.3652701974
351.9723970295 0.3177570481 0.5281367898
351.8174892403 -0.0366907890 0.1023158357
351.9067721835 0.2861155909 0.5311409831
351.4247756097 0.1655407180 0.6128711700
351.7779042765 -0.0622788459 0.4026317894
351.7815751169 -0.0544350234 0.4026317894
351.6331981278 0.3090989459 0.3912327588
351.5130720767 0.2842521994 0.4822132587
351.5733523436 0.3516309044 0.3839325905
351.6815582993 0.0829023013 0.5539177060
351.9630242080 0.3265000710 0.5281367898
351.6440024958 0.2142215716 0.3839325905
351.8415549025 -0.0696873668 0.4969426990
351.6891068043 0.0106163565 0.5118922591
352.0478233679 0.0606285364 0.8793436289
352.0543176889 0.2078781729 0.8329055309
351.3774411116 -0.0131985270 0.4347541332
351.9851223723 0.0682168483 0.5853464603
351.9507223850 -0.0414429970 0.5303999782
351.5230459098 0.1136923886 0.4325315356
351.3813199374 0.3458852130 0.4420001805
351.4777676153 0.2517973141 0.4747912884
351.5898803289 -0.0596226987 0.5118375421
352.0745764788 0.0292204943 0.2234567106
351.6770820514 -0.0926201935 0.3470835984
351.5876027388 0.0953675150 0.5216740966
351.6281590144 0.2395386904 0.3839325905
351.6527634271 0.0111848071 0.5539177060
351.8956064710 -0.0382323297 0.5152376890
351.5249574532 -0.0479283796 0.4007141590
351.5883825604 0.3652736490 0.0975640491
351.5137353560 0.1080327638 0.4325315356
351.7893844567 0.1444921567 0.6877500415
351.4159651850 -0.0773068874 0.4325315356
351.7603213349 0.0684816807 0.3470835984
351.9582580888 0.1763061127 0.5311409831
351.7828199439 0.1860413474 0.5217612386
351.9837699468 -0.0125014572 0.5217952132
351.5920505728 0.0393026157 0.5019641519
351.8537549802 0.1622703511 0.4520002604
352.0665365166 0.1110827049 0.9830235839
351.6727997137 0.2304747686 0.4887968004
351.5833372725 0.2306802559 0.5359438658
351.4972514135 0.0665286878 0.4325315356
351.7545048548 0.0044184239 0.5283372402
351.8305754373 0.3249013931 0.5406959057
351.8637980477 0.2415392347 0.5406959057
351.9427995367 0.2316018114 0.5311409831
351.7468772896 0.3084875137 0.7620691061
351.6854127522 0.2151014537 0.3912327588
352.0509145749 -0.0197275564 0.5453337431
351.4771684003 0.2802092476 0.5238073468
351.7910293297 0.2938554004 0.4520002604
351.4449320811 0.0438285162 0.6869951487
351.5807084228 0.3063601991 0.4960584939
351.3965362699 -0.0177667484 0.4347541332
351.8278082317 0.2713016341 0.5496801734
351.4867041259 0.2292221857 0.4747912884
351.4104287808 0.3591967405 0.3652701974
351.6994632264 -0.0838276469 0.0882000625
351.9400667198 0.3718214375 0.4213044047
351.5876489802 0.0309068088 0.4007141590
351.8846405600 -0.0566288727 0.5152376890
351.6398075376 0.2749395736 0.4833517373
351.9060043912 0.3071715891 0.4956811965
351.6358227831 0.2937024486 0.4887968004
351.8945049659 -0.0056732414 0.3928377330
351.6703224550 0.3131276301 0.4917269945
351.8221984803 0.3283257789 0.5406959057
351.8052397296 0.1086187548 0.5283372402
351.4244789835 0.1526444528 0.5638869405
351.8094861978 0.2837344593 0.5271410942
352.0309564589 -0.0220402263 0.8793436289
351.9913911950 0.3621809210 0.8329055309
351.5727327042 0.0496513591 0.4007141590
351.6610962125 -0.0395267692 0.5118922591
351.4117617084 0.0182874595 0.7534888983
351.6590325569 0.0089820241 0.5539177060
351.8939527045 0.3423452857 0.4956811965
351.6385197794 0.2389162493 0.3839325905
352.0209269298 0.3253254067 0.5193326473
351.4532993137 -0.0298148881 0.5534914732
351.5300889671 0.1985500080 0.4309857488
352.0350006785 0.2243697292 0.9399664402
351.8395105255 0.0518494501 0.4026317894
352.0246035376 0.1008488207 0.5303999782
351.6692863165 0.2177487851 0.4833517373
352.0712797812 -0.0309559914 0.1096615568
351.4463810759 -0.0772850086 0.5859137774
351.8691278827 0.2192156412 0.5496801734
351.9374231495 0.1947386994 0.4331506491
351.3771579854 -0.0757188467 0.4347541332
351.7972344348 0.1854747911 0.5084689260
351.4353384990 -0.0620550776 0.5534914732
351.4370023615 0.2383665667 0.6910076141
351.4124744319 -0.0694152817 0.4325315356
351.4928347091 0.0432909029 0.4325315356
351.9549749542 0.1948043906 0.5311409831
351.5116529177 0.3614016996 0.5359438658
351.5431229425 0.2420185511 0.4822132587
351.8230325838 0.1866566067 0.4472553432
351.7437697717 0.1069322207 0.5118922591
352.0653552834 -0.0225328971 0.1096615568
351.8789806557 0.0858914727 0.5119881630
351.7333317405 0.1457699847 0.4909251034
351.6649239658 0.2114844406 0.4833517373
351.8402468308 -0.0599088297 0.8025100231
351.5362515987 0.2884274258 0.4848181009
351.4889434073 0.3624594557 0.3726921976
351.6073022824 0.3397828763 0.4887968004
351.7238934449 0.0044314279 0.3470835984
351.3782822834 0.0506708864 0.4629229605
351.6404215831 0.1071077299 0.5002660751
351.8084660080 -0.0537262199 0.4096723199
352.0640446110 -0.0349473836 0.1096615568
351.9199825956 0.1126624825 0.5094993114
352.0053547975 0.3219275019 0.4125002623
351.8290199697 0.1550510223 0.4472553432
351.9516456407 0.3445905328 0.4213044047
351.7229895165 0.1882786722 0.4909251034
351.5767414030 0.1171953311 0.4759998620
351.8275618459 0.0891618128 0.5424529910
351.7479175873 -0.0199265354 0.4401371777
352.0471761323 0.0706131589 0.8793436289
351.7372354276 -0.0001042295 0.4589302242
351.9443251585 0.3273247364 0.5192946792
351.5202253565 0.1275591838 0.4325315356
351.9746624962 0.0284505217 0.4816664755
351.3751016920 0.1140736076 0.1176368892
351.8684227644 0.1129271205 0.4026317894
351.7880108518 0.1605365519 0.5217612386
352.0012730992 0.3222777863 0.4204052687
351.4230456761 0.0360065201 0.7534888983
351.4308464887 0.3009980393 0.3652701974
351.5144898758 0.3450659142 0.5359438658
352.0196304874 0.0917254303 0.5303999782
351.4014928702 0.1987671487 0.5763229728
351.4508748457 0.2634346432 0.4372485578
351.9814363090 0.2038112779 0.4926708639
351.8676554321 0.0493097577 0.5119881630
352.0345787762 0.3383578105 0.4125002623
351.6416427930 0.2999217760 0.3912327588
351.3981391090 0.2767161345 0.4420001805
351.9147281927 0.1623719711 0.5406959057
351.5926181802 0.2020406850 0.4412362278
351.4443783530 0.0084708620 0.7469419241
351.7911061264 0.3053035051 0.5271410942
351.9959715375 0.2289943128 0.5192946792
351.6425532401 0.2754664118 0.4887968004
351.4754139738 -0.0236877426 0.5859137774
351.6943565419 0.0651025083 0.5370922089
351.9222606738 0.3491907785 0.5192946792
352.0154912138 0.2065826828 0.4213044047
351.7612164860 0.2694310818 0.5084689260
351.6911400676 0.3205688033 0.1072551459
351.6618147096 0.1905157851 0.3839325905
351.6379881948 -0.0099305366 0.5539177060
351.8960919441 -0.0033120096 0.3928377330
351.6497795069 0.1473912568 0.2096899450
352.0632869492 0.0144064517 0.8793436289
351.3761860153 -0.0349872726 0.4347541332
351.7219219866 -0.0549024228 0.4401371777
351.6985809965 0.2524371891 0.4909251034
352.0309883617 0.3054095982 0.5193326473
351.4745201490 0.2482526200 0.3652701974
351.6156673246 0.2233729814 0.5388002992
351.5263510890 0.1352325134 0.6398108602
351.8599709363 0.2840166942 0.5387670398
352.0082947626 0.1410330638 0.6815410256
351.4467503206 -0.0875484897 0.4759998620
351.7912238920 0.2448182495 0.4472553432
351.8763895752 -0.0206838862 0.3928377330
351.8221813959 0.2425542882 0.5271410942
351.8951402843 0.1626768878 0.5496801734
352.0605512790 0.0148828967 0.8793436289
351.9732886187 0.0164437659 0.5303999782
352.0192696046 0.2690502405 0.8329055309
351.6954035121 0.0919409201 0.5539177060
351.5635237342 0.1512192653 0.5256934166
351.9281754375 0.0528832766 0.3928377330
351.4826034845 0.2147656241 0.3652701974
351.9032106788 -0.0868234530 0.4816664755
351.7720750771 0.1609557267 0.4995629787
351.7289293845 -0.0024591422 0.4589302242
351.6795169282 0.2483332569 0.3912327588
352.0424358250 0.2441483027 0.8329055309
351.4902425101 -0.0587300158 0.5778284073
351.5319569755 0.2260328830 0.5256934166
352.0452153570 -0.0867720752 0.4315385520
351.7019384099 0.2866379675 0.4995629787
351.9280927434 0.0859920008 0.4969426990
352.0164952594 0.2788955539 0.8329055309
351.5273258015 0.1972101776 0.5238073468
351.4012292753 0.3440553054 0.4775902331
351.7893661892 -0.0461203327 0.5067367554
351.6017268010 0.3453785080 0.4887968004
351.7866652654 -0.0904097647 0.1023158357
351.4203567295 -0.0550571371 0.4325315356
351.9450512206 0.2757796289 0.4926708639
351.8963982276 0.2407724099 0.5387670398
351.5185084898 0.1566036437 0.4747912884
351.5858847216 -0.0560913855 0.5118375421
351.6675760699 0.0781540303 0.2146500051
352.0185311356 0.1910150694 0.0979902968
351.4444038298 -0.0882795696 0.5859137774
351.6593067062 0.0857879812 0.5118375421
351.6149584661 0.2661095816 0.3839325905
351.6905071930 0.2187099296 0.3912327588
351.5348605190 0.2524174130 0.1095210761
351.9258737758 -0.0734624035 0.5303999782
351.7921902198 0.2860229864 0.4520002604
351.4924545470 0.3257146483 0.4822132587
351.4827452325 0.1134861914 0.5446680188
351.4501574026 0.1587262270 0.6910076141
351.5548281402 0.2054003658 0.4822132587
351.4861893086 0.2284923416 0.4747912884
351.7528946461 0.3723519796 0.0864000469
351.8807842058 0.0977640222 0.5119881630
352.0194041133 -0.0922165579 0.4315385520
351.8974583518 0.2016392299 0.5387670398
351.7485292689 -0.0418637680 0.5424529910
351.9980967819 0.0477609332 0.5303999782
352.0541150851 0.2489833137 0.8329055309
351.5247139961 -0.0297551612 0.5216740966
351.9300590700 0.0824047598 0.3928377330
351.4277027446 -0.0897083845 0.4325315356
351.9367850414 0.0912542173 0.3928377330
351.6518143674 -0.0416489878 0.5370922089
351.7492947758 0.0974804238 0.5118922591
351.7852036002 0.1757476583 0.5217612386
352.0246192201 0.0894290958 0.4080000520
351.5573279574 0.3706511939 0.3839325905
351.5234867525 0.0218856936 0.4759998620
351.5646221201 0.2789923857 0.5359438658
351.8433102526 0.1344708911 0.6980190873
351.4623446062 -0.0547185283 0.4759998620
352.0647757459 0.2397128074 0.2116559893
351.5643885672 0.1390189480 0.7514632940
351.7034023415 0.3658037609 0.4220688939
351.5197871791 -0.0852600104 0.4007141590
351.5909694278 0.0021966526 0.5002660751
351.5219370073 0.0968594068 0.5534914732
351.9796288534 0.2058649540 0.4926708639
351.5937524355 0.2244339951 0.4412362278
351.8228171014 0.0349177457 0.4026317894
351.9232226142 0.0069442683 0.5152376890
352.0367321024 0.1638412746 0.8338046670
351.9516130142 0.0160845245 0.5853464603
351.4488979105 0.0310178709 0.4988529980
351.5594642918 0.0711694487 0.5778284073
351.6275072013 0.1104792528 0.5019641519
351.7277882962 0.3251198946 0.5084689260
351.6069080112 0.2895800406 0.3839325905
351.9058251986 0.3498759577 0.3856099844
352.0112019095 0.0362778904 0.4080000520
351.7234319522 0.2746731409 0.4995629787
351.9247195481 0.1441058813 0.4286958277
351.9971033398 0.2061733095 0.4926708639
351.4580305472 0.0332217117 0.5948328972
351.6434240705 0.2548248747 0.4833517373
351.9895546945 0.1145851252 0.5814934373
351.6452173395 -0.0826991001 0.4236921966
351.9436014116 0.2474390342 0.4956811965
351.3720092004 0.0186694588 0.4629229605
351.4211428842 -0.0689549885 0.4325315356
351.5788115826 -0.0164949317 0.5002660751
351.8517625271 0.2069925608 0.4407410324
351.8064045795 0.0133528284 0.5144783854
351.8197936750 0.0641904954 0.5424529910
351.3882481126 0.0818249836 0.4629229605
351.6516875836 0.0024292565 0.5539177060
351.8723520026 0.1293954709 0.4026317894
351.5377160380 -0.0016628385 0.5216740966
351.9850918954 0.1045988258 0.5814934373
351.4727528536 0.0037171084 0.5534914732
351.9528820863 -0.0911489294 0.1036800072
352.0156773208 0.0790775998 0.5303999782
351.8887627379 0.2843883237 0.5420898199
351.9469166231 0.1258366920 0.4969426990
352.0327582425 0.1267425447 0.5303999782
352.0607738883 -0.0950263441 0.1096615568
351.6948034916 0.1419902880 0.7139060497
351.8563313716 0.2978433172 0.5387670398
351.5231999235 0.3131744840 0.4848181009
351.4780732753 0.1414766470 0.6845929027
351.7543907098 0.1003127856 0.4547512531
351.8991672941 -0.0746643670 0.4816664755
351.8080000602 -0.0054349856 0.5067367554
351.3886407702 0.1588416006 0.4629229605
351.9113059915 0.2590637908 0.4331506491
351.4408921453 0.0727341895 0.6869951487
351.8227942635 0.1042185433 0.4401371777
351.4630045442 0.1442560080 0.5052773952
351.4036200697 0.3341665395 0.4775902331
352.0597286934 0.2732068808 0.1048235968
351.4451952954 0.1944692298 0.6910076141
351.4671257408 0.0403720363 0.4325315356
352.0645471861 0.1327320827 0.8009237051
351.4955728441 -0.0414200187 0.4759998620
351.4368923165 0.1093337734 0.6869951487
351.5804725441 -0.0792051021 0.5475000143
351.8079986416 0.2316196604 0.3400002122
351.4180481665 0.2545993954 0.6128711700
351.8096456839 -0.0440788623 0.5119881630
351.5799338981 -0.0797531592 0.8446875811
351.7868740240 -0.0616649681 0.5067367554
351.4582617312 0.1882794768 0.5052773952
351.5995688848 -0.0103194684 0.5118375421
351.5517421230 -0.0398020424 0.5019641519
351.4545033000 0.1965290595 0.1956956387
351.3737929736 0.3604458705 0.4420001805
351.3994833057 0.0446533714 0.6231302619
351.8275370896 0.0768986855 0.1023158357
351.7472122347 0.2134180825 0.4995629787
